Price,Adj Close,Close,High,Low,Open,Volume
2024-10-04 14:15:00+00:00,1.0981770753860474,1.0981770753860474,1.0981770753860474,1.0979359149932861,1.0979359149932861,0
2024-10-04 14:20:00+00:00,1.0976948738098145,1.0976948738098145,1.0981770753860474,1.0976948738098145,1.0981770753860474,0
2024-10-04 14:25:00+00:00,1.0974539518356323,1.0974539518356323,1.0976948738098145,1.0973334312438965,1.0976948738098145,0
2024-10-04 14:30:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0972130298614502,1.0972130298614502,0
2024-10-04 14:35:00+00:00,1.0970927476882935,1.0970927476882935,1.0976948738098145,1.0970927476882935,1.0976948738098145,0
2024-10-04 14:40:00+00:00,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0970927476882935,1.0972130298614502,0
2024-10-04 14:45:00+00:00,1.0974539518356323,1.0974539518356323,1.0978153944015503,1.0974539518356323,1.0978153944015503,0
2024-10-04 14:50:00+00:00,1.0978153944015503,1.0978153944015503,1.0979359149932861,1.0978153944015503,1.0978153944015503,0
2024-10-04 14:55:00+00:00,1.0972130298614502,1.0972130298614502,1.0974539518356323,1.0972130298614502,1.0974539518356323,0
2024-10-04 15:00:00+00:00,1.0974539518356323,1.0974539518356323,1.0975743532180786,1.0972130298614502,1.0972130298614502,0
2024-10-04 15:05:00+00:00,1.0970927476882935,1.0970927476882935,1.0975743532180786,1.0970927476882935,1.0975743532180786,0
2024-10-04 15:10:00+00:00,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0970927476882935,1.0970927476882935,0
2024-10-04 15:15:00+00:00,1.0968520641326904,1.0968520641326904,1.0975743532180786,1.0968520641326904,1.0975743532180786,0
2024-10-04 15:20:00+00:00,1.096611499786377,1.096611499786377,1.0968520641326904,1.096611499786377,1.0968520641326904,0
2024-10-04 15:25:00+00:00,1.0962508916854858,1.0962508916854858,1.0964912176132202,1.0962508916854858,1.0964912176132202,0
2024-10-04 15:30:00+00:00,1.0964912176132202,1.0964912176132202,1.096611499786377,1.0960105657577515,1.0960105657577515,0
2024-10-04 15:35:00+00:00,1.0963709354400635,1.0963709354400635,1.0968520641326904,1.0963709354400635,1.0967316627502441,0
2024-10-04 15:40:00+00:00,1.0962508916854858,1.0962508916854858,1.0967316627502441,1.0962508916854858,1.0967316627502441,0
2024-10-04 15:45:00+00:00,1.0960105657577515,1.0960105657577515,1.0962508916854858,1.0960105657577515,1.0961307287216187,0
2024-10-04 15:50:00+00:00,1.0961307287216187,1.0961307287216187,1.0961307287216187,1.0958904027938843,1.0958904027938843,0
2024-10-04 15:55:00+00:00,1.0962508916854858,1.0962508916854858,1.0963709354400635,1.0961307287216187,1.0961307287216187,0
2024-10-04 16:00:00+00:00,1.0962508916854858,1.0962508916854858,1.0963709354400635,1.0962508916854858,1.0963709354400635,0
2024-10-04 16:05:00+00:00,1.0960105657577515,1.0960105657577515,1.0961307287216187,1.0960105657577515,1.0961307287216187,0
2024-10-04 16:10:00+00:00,1.0960105657577515,1.0960105657577515,1.0960105657577515,1.0958904027938843,1.0958904027938843,0
2024-10-04 16:15:00+00:00,1.0957703590393066,1.0957703590393066,1.0957703590393066,1.095650315284729,1.0957703590393066,0
2024-10-04 16:20:00+00:00,1.095650315284729,1.095650315284729,1.0957703590393066,1.0955302715301514,1.0957703590393066,0
2024-10-04 16:25:00+00:00,1.0955302715301514,1.0955302715301514,1.095650315284729,1.0955302715301514,1.095650315284729,0
2024-10-04 16:30:00+00:00,1.0955302715301514,1.0955302715301514,1.095650315284729,1.0954102277755737,1.095650315284729,0
2024-10-04 16:35:00+00:00,1.0960105657577515,1.0960105657577515,1.0960105657577515,1.095650315284729,1.095650315284729,0
2024-10-04 16:40:00+00:00,1.0962508916854858,1.0962508916854858,1.0962508916854858,1.0960105657577515,1.0960105657577515,0
2024-10-04 16:45:00+00:00,1.0964912176132202,1.0964912176132202,1.0964912176132202,1.0961307287216187,1.0961307287216187,0
2024-10-04 16:50:00+00:00,1.0963709354400635,1.0963709354400635,1.0963709354400635,1.0962508916854858,1.0963709354400635,0
2024-10-04 16:55:00+00:00,1.0962508916854858,1.0962508916854858,1.0963709354400635,1.0961307287216187,1.0963709354400635,0
2024-10-04 17:00:00+00:00,1.0962508916854858,1.0962508916854858,1.0962508916854858,1.0962508916854858,1.0962508916854858,0
2024-10-04 17:05:00+00:00,1.0963709354400635,1.0963709354400635,1.0963709354400635,1.0963709354400635,1.0963709354400635,0
2024-10-04 17:10:00+00:00,1.0967316627502441,1.0967316627502441,1.0967316627502441,1.0964912176132202,1.0964912176132202,0
2024-10-04 17:15:00+00:00,1.0967316627502441,1.0967316627502441,1.0968520641326904,1.0967316627502441,1.0967316627502441,0
2024-10-04 17:20:00+00:00,1.0969723463058472,1.0969723463058472,1.0969723463058472,1.0967316627502441,1.0967316627502441,0
2024-10-04 17:25:00+00:00,1.0967316627502441,1.0967316627502441,1.0970927476882935,1.0967316627502441,1.0970927476882935,0
2024-10-04 17:30:00+00:00,1.0968520641326904,1.0968520641326904,1.0968520641326904,1.096611499786377,1.0967316627502441,0
2024-10-04 17:35:00+00:00,1.0967316627502441,1.0967316627502441,1.0968520641326904,1.0967316627502441,1.0968520641326904,0
2024-10-04 17:40:00+00:00,1.0970927476882935,1.0970927476882935,1.0970927476882935,1.0969723463058472,1.0969723463058472,0
2024-10-04 17:45:00+00:00,1.0970927476882935,1.0970927476882935,1.0972130298614502,1.0970927476882935,1.0970927476882935,0
2024-10-04 17:50:00+00:00,1.0969723463058472,1.0969723463058472,1.0970927476882935,1.0969723463058472,1.0970927476882935,0
2024-10-04 17:55:00+00:00,1.0970927476882935,1.0970927476882935,1.0972130298614502,1.0969723463058472,1.0969723463058472,0
2024-10-04 18:00:00+00:00,1.0968520641326904,1.0968520641326904,1.0970927476882935,1.0968520641326904,1.0970927476882935,0
2024-10-04 18:05:00+00:00,1.0970927476882935,1.0970927476882935,1.0972130298614502,1.0969723463058472,1.0969723463058472,0
2024-10-04 18:10:00+00:00,1.0969723463058472,1.0969723463058472,1.0969723463058472,1.0968520641326904,1.0969723463058472,0
2024-10-04 18:15:00+00:00,1.0969723463058472,1.0969723463058472,1.0970927476882935,1.0968520641326904,1.0969723463058472,0
2024-10-04 18:20:00+00:00,1.0970927476882935,1.0970927476882935,1.0970927476882935,1.0969723463058472,1.0969723463058472,0
2024-10-04 18:25:00+00:00,1.0970927476882935,1.0970927476882935,1.0970927476882935,1.0970927476882935,1.0970927476882935,0
2024-10-04 18:30:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0970927476882935,1.0970927476882935,0
2024-10-04 18:35:00+00:00,1.0970927476882935,1.0970927476882935,1.0970927476882935,1.0970927476882935,1.0970927476882935,0
2024-10-04 18:40:00+00:00,1.0970927476882935,1.0970927476882935,1.0970927476882935,1.0970927476882935,1.0970927476882935,0
2024-10-04 18:45:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0972130298614502,1.0972130298614502,0
2024-10-04 18:50:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0973334312438965,1.0973334312438965,0
2024-10-04 18:55:00+00:00,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0974539518356323,1.0974539518356323,0
2024-10-04 19:00:00+00:00,1.0973334312438965,1.0973334312438965,1.0975743532180786,1.0973334312438965,1.0974539518356323,0
2024-10-04 19:05:00+00:00,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0974539518356323,1.0975743532180786,0
2024-10-04 19:10:00+00:00,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0975743532180786,0
2024-10-04 19:15:00+00:00,1.0975743532180786,1.0975743532180786,1.0976948738098145,1.0975743532180786,1.0976948738098145,0
2024-10-04 19:20:00+00:00,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0976948738098145,0
2024-10-04 19:25:00+00:00,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0976948738098145,0
2024-10-04 19:30:00+00:00,1.0979359149932861,1.0979359149932861,1.0979359149932861,1.0976948738098145,1.0976948738098145,0
2024-10-04 19:35:00+00:00,1.0979359149932861,1.0979359149932861,1.0979359149932861,1.0979359149932861,1.0979359149932861,0
2024-10-04 19:40:00+00:00,1.098056435585022,1.098056435585022,1.098056435585022,1.0979359149932861,1.0979359149932861,0
2024-10-04 19:45:00+00:00,1.098056435585022,1.098056435585022,1.098056435585022,1.098056435585022,1.098056435585022,0
2024-10-04 19:50:00+00:00,1.0979359149932861,1.0979359149932861,1.098056435585022,1.0979359149932861,1.098056435585022,0
2024-10-04 19:55:00+00:00,1.0979359149932861,1.0979359149932861,1.0979359149932861,1.0978153944015503,1.0978153944015503,0
2024-10-04 20:00:00+00:00,1.098056435585022,1.098056435585022,1.098056435585022,1.0979359149932861,1.0979359149932861,0
2024-10-04 20:05:00+00:00,1.0979359149932861,1.0979359149932861,1.098056435585022,1.0979359149932861,1.098056435585022,0
2024-10-04 20:10:00+00:00,1.0978153944015503,1.0978153944015503,1.0979359149932861,1.0978153944015503,1.0979359149932861,0
2024-10-04 20:15:00+00:00,1.0979359149932861,1.0979359149932861,1.0979359149932861,1.0979359149932861,1.0979359149932861,0
2024-10-04 20:20:00+00:00,1.0979359149932861,1.0979359149932861,1.0979359149932861,1.0979359149932861,1.0979359149932861,0
2024-10-04 20:25:00+00:00,1.0979359149932861,1.0979359149932861,1.098056435585022,1.0979359149932861,1.0979359149932861,0
2024-10-04 20:30:00+00:00,1.0976948738098145,1.0976948738098145,1.0979359149932861,1.0976948738098145,1.0979359149932861,0
2024-10-04 20:35:00+00:00,1.0978153944015503,1.0978153944015503,1.0978153944015503,1.0976948738098145,1.0976948738098145,0
2024-10-04 20:40:00+00:00,1.0975743532180786,1.0975743532180786,1.0976948738098145,1.0975743532180786,1.0976948738098145,0
2024-10-04 20:45:00+00:00,1.0976948738098145,1.0976948738098145,1.0979359149932861,1.0975743532180786,1.0976948738098145,0
2024-10-04 20:50:00+00:00,1.0978153944015503,1.0978153944015503,1.0978153944015503,1.0976948738098145,1.0976948738098145,0
2024-10-04 20:55:00+00:00,1.098056435585022,1.098056435585022,1.098056435585022,1.0976948738098145,1.0979359149932861,0
2024-10-04 21:00:00+00:00,1.0972130298614502,1.0972130298614502,1.0973334312438965,1.0972130298614502,1.0973334312438965,0
2024-10-04 21:05:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0972130298614502,0
2024-10-04 21:10:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0972130298614502,0
2024-10-04 21:15:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0972130298614502,0
2024-10-04 21:20:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0972130298614502,0
2024-10-04 21:25:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0972130298614502,0
2024-10-06 23:00:00+00:00,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0972130298614502,1.0973334312438965,0
2024-10-06 23:05:00+00:00,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0972130298614502,1.0972130298614502,0
2024-10-06 23:10:00+00:00,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0973334312438965,0
2024-10-06 23:15:00+00:00,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0972130298614502,1.0972130298614502,0
2024-10-06 23:20:00+00:00,1.0972130298614502,1.0972130298614502,1.0973334312438965,1.0972130298614502,1.0973334312438965,0
2024-10-06 23:25:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0972130298614502,0
2024-10-06 23:30:00+00:00,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0972130298614502,1.0972130298614502,0
2024-10-06 23:35:00+00:00,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0972130298614502,1.0972130298614502,0
2024-10-06 23:40:00+00:00,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0973334312438965,0
2024-10-06 23:45:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0974539518356323,0
2024-10-06 23:50:00+00:00,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0970927476882935,1.0973334312438965,0
2024-10-06 23:55:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0973334312438965,1.0973334312438965,0
2024-10-07 00:00:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0973334312438965,1.0973334312438965,0
2024-10-07 00:05:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0973334312438965,1.0973334312438965,0
2024-10-07 00:10:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0973334312438965,1.0974539518356323,0
2024-10-07 00:15:00+00:00,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0976948738098145,0
2024-10-07 00:20:00+00:00,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0976948738098145,0
2024-10-07 00:25:00+00:00,1.0978153944015503,1.0978153944015503,1.0978153944015503,1.0976948738098145,1.0976948738098145,0
2024-10-07 00:30:00+00:00,1.0975743532180786,1.0975743532180786,1.0978153944015503,1.0975743532180786,1.0978153944015503,0
2024-10-07 00:35:00+00:00,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0975743532180786,1.0975743532180786,0
2024-10-07 00:40:00+00:00,1.0974539518356323,1.0974539518356323,1.0975743532180786,1.0974539518356323,1.0975743532180786,0
2024-10-07 00:45:00+00:00,1.0973334312438965,1.0973334312438965,1.0974539518356323,1.0973334312438965,1.0974539518356323,0
2024-10-07 00:50:00+00:00,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0972130298614502,1.0972130298614502,0
2024-10-07 00:55:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0973334312438965,1.0973334312438965,0
2024-10-07 01:00:00+00:00,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0974539518356323,1.0974539518356323,0
2024-10-07 01:05:00+00:00,1.0978153944015503,1.0978153944015503,1.0978153944015503,1.0976948738098145,1.0976948738098145,0
2024-10-07 01:10:00+00:00,1.0974539518356323,1.0974539518356323,1.0978153944015503,1.0974539518356323,1.0978153944015503,0
2024-10-07 01:15:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0973334312438965,1.0973334312438965,0
2024-10-07 01:20:00+00:00,1.0974539518356323,1.0974539518356323,1.0975743532180786,1.0973334312438965,1.0973334312438965,0
2024-10-07 01:25:00+00:00,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0974539518356323,1.0974539518356323,0
2024-10-07 01:30:00+00:00,1.0979359149932861,1.0979359149932861,1.0979359149932861,1.0976948738098145,1.0976948738098145,0
2024-10-07 01:35:00+00:00,1.0979359149932861,1.0979359149932861,1.098056435585022,1.0979359149932861,1.0979359149932861,0
2024-10-07 01:40:00+00:00,1.0976948738098145,1.0976948738098145,1.0978153944015503,1.0976948738098145,1.0978153944015503,0
2024-10-07 01:45:00+00:00,1.0975743532180786,1.0975743532180786,1.0978153944015503,1.0974539518356323,1.0978153944015503,0
2024-10-07 01:50:00+00:00,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0975743532180786,0
2024-10-07 01:55:00+00:00,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0975743532180786,1.0975743532180786,0
2024-10-07 02:00:00+00:00,1.0978153944015503,1.0978153944015503,1.0978153944015503,1.0976948738098145,1.0978153944015503,0
2024-10-07 02:05:00+00:00,1.0978153944015503,1.0978153944015503,1.0979359149932861,1.0978153944015503,1.0978153944015503,0
2024-10-07 02:10:00+00:00,1.0978153944015503,1.0978153944015503,1.0978153944015503,1.0975743532180786,1.0976948738098145,0
2024-10-07 02:15:00+00:00,1.0979359149932861,1.0979359149932861,1.0979359149932861,1.0978153944015503,1.0978153944015503,0
2024-10-07 02:20:00+00:00,1.0979359149932861,1.0979359149932861,1.098056435585022,1.0979359149932861,1.0979359149932861,0
2024-10-07 02:25:00+00:00,1.0978153944015503,1.0978153944015503,1.0979359149932861,1.0978153944015503,1.0979359149932861,0
2024-10-07 02:30:00+00:00,1.0979359149932861,1.0979359149932861,1.098056435585022,1.0979359149932861,1.0979359149932861,0
2024-10-07 02:35:00+00:00,1.098056435585022,1.098056435585022,1.098056435585022,1.0978153944015503,1.0979359149932861,0
2024-10-07 02:40:00+00:00,1.0976948738098145,1.0976948738098145,1.0979359149932861,1.0976948738098145,1.0979359149932861,0
2024-10-07 02:45:00+00:00,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0976948738098145,0
2024-10-07 02:50:00+00:00,1.0976948738098145,1.0976948738098145,1.0978153944015503,1.0976948738098145,1.0976948738098145,0
2024-10-07 02:55:00+00:00,1.0974539518356323,1.0974539518356323,1.0976948738098145,1.0974539518356323,1.0976948738098145,0
2024-10-07 03:00:00+00:00,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0974539518356323,1.0974539518356323,0
2024-10-07 03:05:00+00:00,1.0974539518356323,1.0974539518356323,1.0976948738098145,1.0974539518356323,1.0976948738098145,0
2024-10-07 03:10:00+00:00,1.0974539518356323,1.0974539518356323,1.0975743532180786,1.0974539518356323,1.0974539518356323,0
2024-10-07 03:15:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0973334312438965,1.0974539518356323,0
2024-10-07 03:20:00+00:00,1.0973334312438965,1.0973334312438965,1.0974539518356323,1.0973334312438965,1.0973334312438965,0
2024-10-07 03:25:00+00:00,1.0973334312438965,1.0973334312438965,1.0974539518356323,1.0973334312438965,1.0974539518356323,0
2024-10-07 03:30:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0973334312438965,1.0974539518356323,0
2024-10-07 03:35:00+00:00,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0974539518356323,1.0974539518356323,0
2024-10-07 03:40:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0974539518356323,0
2024-10-07 03:45:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0974539518356323,0
2024-10-07 03:50:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0974539518356323,0
2024-10-07 03:55:00+00:00,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0974539518356323,1.0974539518356323,0
2024-10-07 04:00:00+00:00,1.0974539518356323,1.0974539518356323,1.0975743532180786,1.0974539518356323,1.0974539518356323,0
2024-10-07 04:05:00+00:00,1.0974539518356323,1.0974539518356323,1.0975743532180786,1.0974539518356323,1.0974539518356323,0
2024-10-07 04:10:00+00:00,1.0974539518356323,1.0974539518356323,1.0975743532180786,1.0974539518356323,1.0974539518356323,0
2024-10-07 04:15:00+00:00,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0975743532180786,0
2024-10-07 04:20:00+00:00,1.0976948738098145,1.0976948738098145,1.0976948738098145,1.0975743532180786,1.0975743532180786,0
2024-10-07 04:25:00+00:00,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0975743532180786,0
2024-10-07 04:30:00+00:00,1.0974539518356323,1.0974539518356323,1.0975743532180786,1.0974539518356323,1.0975743532180786,0
2024-10-07 04:35:00+00:00,1.0974539518356323,1.0974539518356323,1.0975743532180786,1.0974539518356323,1.0975743532180786,0
2024-10-07 04:40:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0973334312438965,1.0974539518356323,0
2024-10-07 04:45:00+00:00,1.0973334312438965,1.0973334312438965,1.0974539518356323,1.0973334312438965,1.0974539518356323,0
2024-10-07 04:50:00+00:00,1.0972130298614502,1.0972130298614502,1.0973334312438965,1.0972130298614502,1.0973334312438965,0
2024-10-07 04:55:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0970927476882935,1.0970927476882935,0
2024-10-07 05:00:00+00:00,1.0970927476882935,1.0970927476882935,1.0972130298614502,1.0970927476882935,1.0972130298614502,0
2024-10-07 05:05:00+00:00,1.0969723463058472,1.0969723463058472,1.0969723463058472,1.0969723463058472,1.0969723463058472,0
2024-10-07 05:10:00+00:00,1.0968520641326904,1.0968520641326904,1.0969723463058472,1.0968520641326904,1.0969723463058472,0
2024-10-07 05:15:00+00:00,1.0969723463058472,1.0969723463058472,1.0969723463058472,1.0968520641326904,1.0969723463058472,0
2024-10-07 05:20:00+00:00,1.0968520641326904,1.0968520641326904,1.0970927476882935,1.0968520641326904,1.0970927476882935,0
2024-10-07 05:25:00+00:00,1.0967316627502441,1.0967316627502441,1.0969723463058472,1.0967316627502441,1.0969723463058472,0
2024-10-07 05:30:00+00:00,1.0968520641326904,1.0968520641326904,1.0968520641326904,1.0967316627502441,1.0967316627502441,0
2024-10-07 05:35:00+00:00,1.0968520641326904,1.0968520641326904,1.0968520641326904,1.0968520641326904,1.0968520641326904,0
2024-10-07 05:40:00+00:00,1.0969723463058472,1.0969723463058472,1.0970927476882935,1.0969723463058472,1.0969723463058472,0
2024-10-07 05:45:00+00:00,1.0968520641326904,1.0968520641326904,1.0969723463058472,1.0968520641326904,1.0969723463058472,0
2024-10-07 05:50:00+00:00,1.0970927476882935,1.0970927476882935,1.0970927476882935,1.0968520641326904,1.0968520641326904,0
2024-10-07 05:55:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0970927476882935,1.0970927476882935,0
2024-10-07 06:00:00+00:00,1.0968520641326904,1.0968520641326904,1.0968520641326904,1.0967316627502441,1.0967316627502441,0
2024-10-07 06:05:00+00:00,1.0970927476882935,1.0970927476882935,1.0970927476882935,1.0967316627502441,1.0967316627502441,0
2024-10-07 06:10:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0969723463058472,1.0969723463058472,0
2024-10-07 06:15:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0969723463058472,1.0970927476882935,0
2024-10-07 06:20:00+00:00,1.0972130298614502,1.0972130298614502,1.0973334312438965,1.0972130298614502,1.0973334312438965,0
2024-10-07 06:25:00+00:00,1.0970927476882935,1.0970927476882935,1.0970927476882935,1.0967316627502441,1.0969723463058472,0
2024-10-07 06:30:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0970927476882935,1.0970927476882935,0
2024-10-07 06:35:00+00:00,1.0972130298614502,1.0972130298614502,1.0972130298614502,1.0970927476882935,1.0970927476882935,0
2024-10-07 06:40:00+00:00,1.0973334312438965,1.0973334312438965,1.0973334312438965,1.0970927476882935,1.0970927476882935,0
2024-10-07 06:45:00+00:00,1.0972130298614502,1.0972130298614502,1.0974539518356323,1.0972130298614502,1.0973334312438965,0
2024-10-07 06:50:00+00:00,1.0972130298614502,1.0972130298614502,1.0973334312438965,1.0970927476882935,1.0973334312438965,0
2024-10-07 06:55:00+00:00,1.0974539518356323,1.0974539518356323,1.0974539518356323,1.0970927476882935,1.0970927476882935,0
2024-10-07 07:00:00+00:00,1.0975743532180786,1.0975743532180786,1.0975743532180786,1.0973334312438965,1.0973334312438965,0
2024-10-07 07:05:00+00:00,1.0974539518356323,1.0974539518356323,1.0975743532180786,1.0974539518356323,1.0975743532180786,0
2024-10-07 07:10:00+00:00,1.0970927476882935,1.0970927476882935,1.0974539518356323,1.0970927476882935,1.0973334312438965,0
2024-10-07 07:15:00+00:00,1.0968520641326904,1.0968520641326904,1.0969723463058472,1.0968520641326904,1.0968520641326904,0
2024-10-07 07:20:00+00:00,1.096611499786377,1.096611499786377,1.096611499786377,1.0962508916854858,1.0964912176132202,0
2024-10-07 07:25:00+00:00,1.096611499786377,1.096611499786377,1.096611499786377,1.0963709354400635,1.0964912176132202,0
2024-10-07 07:30:00+00:00,1.096611499786377,1.096611499786377,1.0967316627502441,1.096611499786377,1.0967316627502441,0
